user_id,article_1,article_2,article_3,article_4,article_5
228971,289090,123909,272143,198659,108855
228972,202388,206168,206735,71601,206934
228973,123757,123818,123289,234698,123290
228974,272143,235715,64329,199198,162655
228975,272143,199198,160974,158536,162655
228976,272143,198659,182394,64329,166581
228977,14078,160974,15063,263447,14311
228978,123818,123290,124352,124748,124228
228979,272143,198659,162655,166581,175040
228980,96173,288620,8131,234549,324062
228981,272143,199198,166581,211863,64329
228982,272143,235715,64329,199198,162655
228983,272143,156560,162655,202355,199198
228984,120940,121868,120309,328915,142731
228985,121747,198867,199653,198322,156560
228986,272143,199198,166581,162655,331116
228987,235616,160974,156623,160417,158536
228988,272143,166581,64329,162655,198659
228989,272143,199198,158536,160974,235715
228990,183176,96210,336221,272143,235870
228991,272143,235715,64329,199198,162655
228992,156560,233717,284547,235230,214800
228993,272143,235715,64329,199198,162655
228994,234698,336221,96210,272143,156964
228995,272143,64329,199198,96210,162655
228996,160974,160417,158536,199198,272143
228997,158536,272143,160417,162655,199198
228998,271570,273612,269267,363889,273397
228999,199198,162655,272143,158536,166581
229000,123909,141004,168623,199198,64329
229001,336223,59057,272143,31836,235715
229002,272143,198659,182394,64329,166581
229003,336221,300082,276970,236207,168623
229004,288435,336220,354086,119534,288320
229005,199198,64329,272143,235715,354824
229006,272143,199198,158536,160974,235715
229007,160974,160417,158536,199198,272143
229008,272143,199198,64329,162655,235715
229009,108820,108829,234698,336223,235870
229010,264403,264222,264384,263332,264297
229011,336221,272143,336223,199198,166581
229012,209577,312150,237629,5072,355866
229013,272143,199198,158536,160974,235715
229014,40373,6535,272143,124748,123818
229015,20691,272143,64329,336245,124177
229016,272143,199198,162655,224658,166581
229017,336245,20691,348093,58580,199766
229018,199198,20691,166581,272143,64329
229019,272143,277491,234267,166581,199198
229020,272143,235715,64329,199198,162655
229021,272143,235715,64329,199198,162655
229022,272143,199198,158536,208970,160974
229023,234698,272143,95716,182394,15226
229024,272143,235715,64329,199198,162655
229025,237524,277491,289090,168623,235854
229026,202320,202388,202636,207603,202289
229027,160974,160417,158536,199198,272143
229028,64329,272143,199198,158536,166581
229029,160417,158536,300470,234234,159943
229030,272143,235715,64329,199198,162655
229031,160417,158536,161801,300470,63307
229032,348093,159762,224658,272143,289126
229033,272143,166581,199198,336221,20691
229034,123289,123757,124177,124350,214709
229035,286408,286419,286420,286413,286415
229036,272143,198659,182394,64329,166581
229037,237835,39730,39159,288643,236951
229038,272143,235715,64329,199198,162655
229039,160974,272143,162655,199198,300470
229040,272143,234698,199198,70428,158536
229041,272143,235715,64329,199198,162655
229042,272143,64329,199198,158536,156560
229043,166581,199198,158536,156560,160417
229044,255354,199198,272143,235715,166581
229045,162655,293301,257291,156654,286321
229046,331116,283009,352979,336254,209236
229047,233717,289003,277107,235616,336254
229048,272143,198659,199197,224658,162655
229049,272143,166581,199197,234698,199198
229050,293062,128957,48852,331737,111931
229051,62567,182601,182628,183840,297051
229052,160974,160417,158536,199198,272143
229053,272143,336221,233688,111043,336223
229054,272143,64329,199198,156560,158536
229055,272143,235715,64329,199198,162655
229056,336221,336223,95716,59057,234698
229057,272143,199198,224658,182394,166581
229058,272143,199198,158536,160974,235715
229059,272143,59200,64329,198659,338350
229060,336221,95716,235870,199198,272143
229061,272143,64329,199198,198659,166581
229062,336221,272143,235616,234698,235870
229063,272143,199197,182394,224658,64329
229064,199198,64329,198659,166581,168623
229065,191864,74112,47884,300560,105699
229066,162655,158536,158082,300470,16129
229067,272143,199198,58580,66672,96210
229068,199198,272143,160974,160417,300470
229069,272143,199198,37968,64329,162655
229070,162655,236171,199198,272143,300470
229071,20691,293114,336245,32088,96210
229072,286336,234051,189524,42356,33708
229073,162655,272143,198659,300470,182394
229074,199198,272143,158536,166581,337735
229075,158536,64329,162655,245161,36161
229076,159762,202289,289126,272143,199198
229077,160417,158536,300470,158082,160974
229078,272143,31836,133160,303180,182394
229079,272143,166581,64329,199198,162655
229080,162655,236171,199198,272143,300470
229081,272143,166581,64329,162655,175040
229082,199198,202289,202493,64329,207963
229083,104598,67489,67708,67914,70012
229084,166581,199198,175040,272143,198659
229085,158536,162655,160974,218337,64329
229086,199197,313431,199198,284547,272143
229087,160974,160417,158536,199198,272143
229088,123757,168623,123909,123818,199198
229089,160974,272143,160417,225055,124350
229090,96210,288440,336245,271262,272143
229091,162655,158536,158082,300470,16129
229092,123290,124352,199198,124228,64329
229093,70676,65341,70677,71236,69371
229094,284547,199197,235230,313431,272143
229095,158536,160974,162655,235616,272143
229096,199198,48403,119193,198659,31836
229097,208237,218028,199198,272143,234269
229098,160417,289172,158536,300470,9312
229099,32082,199198,289090,64329,235616
229100,199198,272143,235715,166581,64329
229101,199198,157078,272143,158536,64329
229102,199198,64329,198659,162655,282785
229103,336223,59057,48403,31836,119193
229104,289090,336245,288440,272143,234267
229105,272143,160417,158536,64329,166581
229106,272143,199198,286321,158536,108855
229107,31520,272143,199198,336380,133160
229108,199198,162655,64329,272143,166581
229109,162655,300470,16129,162300,214021
229110,199197,199198,206934,70646,284547
229111,272143,64329,31836,59057,198659
229112,32082,272143,289090,235616,234269
229113,199198,160974,166581,158536,156560
229114,162655,160417,160974,272143,202557
229115,272143,199198,224658,182394,166581
229116,272143,198659,182394,64329,166581
229117,95716,234698,336223,336221,48403
229118,108642,108583,108760,108759,108758
229119,160417,218337,272143,124350,123289
229120,160417,160974,183176,289090,111043
229121,336223,95716,234698,96210,128260
229122,336221,235870,272143,31836,234698
229123,199198,64329,198659,162655,175040
229124,272143,235715,64329,199198,162655
229125,218028,336221,336245,331116,95716
229126,272143,198659,124748,224658,162655
229127,124194,156355,83534,336380,108856
229128,233688,87231,87236,87228,57748
229129,160417,272143,160974,199198,166581
229130,32082,234269,29953,235616,234698
229131,199198,64329,158536,272143,293301
229132,336223,199198,272143,166581,235715
229133,272143,209236,199198,158536,162655
229134,321395,321921,321714,320188,320157
229135,336221,234698,235870,95716,336223
229136,272143,235715,64329,199198,162655
229137,199198,289003,39894,352979,272143
229138,327118,289034,327535,87126,87188
229139,199198,272143,162655,166581,64329
229140,272143,235715,64329,199198,162655
229141,123818,123290,272143,160974,124748
229142,208150,272143,162655,64329,158536
229143,272143,236207,166581,160974,225055
229144,272143,198659,182394,64329,166581
229145,269672,49064,174919,48284,49017
229146,52228,78913,78870,62466,79342
229147,162655,158536,272143,235715,300470
229148,283505,233688,289090,20691,336220
229149,236951,157078,225019,207731,48403
229150,199198,198659,265966,352893,289987
229151,158536,162655,160974,160417,158082
229152,313920,58580,271262,236566,225010
229153,178418,178429,178322,181003,179490
229154,234698,95716,336223,235870,199198
229155,272143,64329,162655,224658,182394
229156,235616,199198,272143,234698,336221
229157,199198,199197,64329,156560,166581
229158,272660,146188,160974,199198,140720
229159,272143,199198,224658,182394,166581
229160,272143,198659,182394,64329,166581
229161,199198,272143,235715,166581,64329
229162,272143,162655,64329,293050,338340
229163,199197,313431,202289,202493,235230
229164,272143,199198,48403,158536,119193
229165,123290,124352,124228,272143,123818
229166,64329,158536,162655,272143,235715
229167,271262,272143,199197,289003,25325
229168,123613,124549,272218,160974,146188
229169,199198,272143,198659,64329,166581
229170,237411,156560,199990,160146,235566
229171,159762,293301,285719,272143,198659
229172,199198,272143,235715,166581,64329
229173,199198,166581,214800,272143,111210
229174,123613,272143,235715,162655,124549
229175,199198,272143,235715,166581,64329
229176,272143,162655,199198,64329,175040
229177,338340,95716,124749,293050,293114
229178,158536,272143,162655,160417,64329
229179,272143,64329,198659,162655,175040
229180,168623,64329,272143,237524,48403
229181,198659,199198,64329,162655,166581
229182,338340,199198,277107,336254,166581
229183,160974,300470,16129,316458,168707
229184,272143,160417,162655,158536,166581
229185,272218,284985,96755,124749,338339
229186,202289,199198,64329,198659,166581
229187,123818,123290,123757,124352,124748
229188,199198,272143,160974,160417,300470
229189,272143,198659,182394,64329,166581
229190,272143,160974,162655,198659,182394
229191,160974,160417,158536,199198,272143
229192,62676,336264,62568,283009,293404
229193,96210,123290,124352,288440,199198
229194,159762,183176,283505,285719,215993
229195,30032,31604,71665,293114,286161
229196,272143,198659,224658,162655,182394
229197,225055,243001,205879,300470,162655
229198,272143,199198,48403,224658,119193
229199,272143,166581,64329,59057,162655
229200,336245,272143,96210,218028,288440
229201,160974,31836,59057,141004,65726
229202,161801,199198,64329,198659,270799
229203,202388,336254,336223,31836,202493
229204,272143,64329,198659,199197,162655
229205,336221,95716,234698,336220,123818
229206,284583,336245,20691,288440,96210
229207,336380,95977,199198,58891,198817
229208,336221,235870,336223,234698,95716
229209,272143,166581,64329,162655,198659
229210,336221,199198,64329,235870,156964
229211,293301,156560,168623,160974,272143
229212,199198,234269,32082,29953,272143
229213,160974,272143,160417,225055,158536
229214,234698,199198,59057,336221,272143
229215,86972,221899,94304,87173,145166
229216,140728,141489,68544,141477,140399
229217,234698,95716,336223,87224,87228
229218,123290,124352,123757,123909,123818
229219,160974,293301,156654,257291,355222
229220,209236,336221,272143,166581,124177
229221,272143,160417,158536,199198,166581
229222,162655,218337,233717,160974,64329
229223,162655,272143,199198,65991,300470
229224,158536,162655,160974,64329,272143
229225,162655,236171,199198,272143,300470
229226,168623,199198,64329,198659,235440
229227,235870,95716,300082,336221,234698
229228,236681,238216,235263,272143,198659
229229,272143,129434,199198,166581,336221
229230,199198,64329,198659,166581,324823
229231,336221,95716,336223,234698,59057
229232,272143,235715,64329,199198,162655
229233,272143,64329,336220,233688,199198
229234,272143,235715,64329,199198,162655
229235,124352,123289,123818,272143,111043
229236,20691,162655,64329,160417,202289
229237,283009,352979,39894,30389,48712
229238,162655,300470,16129,162300,158536
229239,123818,123909,123290,160417,158536
229240,234698,95716,160974,235870,160417
229241,272314,240794,232812,300502,265353
229242,158536,160417,162655,272143,156560
229243,272143,166581,199198,175040,198659
229244,272143,235715,64329,199198,162655
229245,202388,206735,202534,70591,202372
229246,124749,96755,272218,272143,235715
229247,218028,272143,235230,235870,284547
229248,336223,59057,234698,336221,48403
229249,61371,61345,106783,39680,235639
229250,272143,235715,64329,199198,162655
229251,234698,336220,235616,289090,336221
229252,58580,202388,313920,236566,202416
229253,160974,156625,162655,272660,25325
229254,177155,16911,124350,124194,123290
229255,272143,235715,64329,199198,162655
229256,272143,199198,64329,162655,166581
229257,233717,199198,160132,214800,272143
229258,336223,336220,199198,59057,48403
229259,123290,123818,124352,123757,123289
229260,123290,123818,124748,123757,124350
229261,159762,272143,198659,182394,285719
229262,199198,158536,160974,156560,166581
229263,293513,128260,168623,272143,276970
229264,272143,199198,158536,160974,235715
229265,272143,199197,156560,50644,235230
229266,79045,56811,281200,272143,83739
229267,199198,64329,162655,272143,166581
229268,160974,158536,160417,199198,272143
229269,159762,272143,293301,64329,285719
229270,272143,198659,182394,64329,31836
229271,199197,336221,158536,156560,199198
229272,272143,202652,161602,162655,198659
229273,272143,166581,199198,64329,162655
229274,166581,283392,272143,282964,198659
229275,272143,199198,182394,162655,224658
229276,160974,202330,84836,84914,84618
229277,198659,64329,166581,293301,162655
229278,14394,162655,162300,160417,16470
229279,123290,124352,123818,123757,123289
229280,199198,272143,160974,160417,166581
229281,199198,64329,198659,162655,166581
229282,272143,183176,111043,233717,162655
229283,199198,64329,272143,158536,166581
229284,124350,272143,199198,124749,224658
229285,298310,272143,162655,300128,156624
229286,166581,253363,199198,54259,38805
229287,272143,64329,199198,198659,166581
229288,58580,199198,272143,235715,166581
229289,31027,31023,31349,25207,321218
229290,161801,96210,58580,338340,63307
229291,48403,59057,336223,119193,272143
229292,123757,123818,123289,123290,124350
229293,199198,272143,288320,273397,160974
229294,272143,199198,158536,160974,363269
229295,161506,293301,234698,141004,272143
229296,160974,160417,158536,199198,272143
229297,272143,160417,158536,336221,235230
229298,272143,64329,199198,198659,128260
229299,199198,272143,182394,64329,166581
229300,272143,166581,199198,182394,224658
229301,162655,341794,343282,343150,341180
229302,272143,198659,224658,162655,182394
229303,272143,198659,182394,64329,166581
229304,129434,160974,251831,286128,133160
229305,272143,198659,182394,64329,166581
229306,145132,144009,145012,145622,363269
229307,272143,235715,64329,199198,162655
229308,62675,272143,159762,166581,64329
229309,272143,198659,162655,199198,64329
229310,272143,199198,336221,64329,166581
229311,199198,272143,160974,70646,160417
229312,272143,336223,234698,95716,336221
229313,272143,199198,158536,160974,235715
229314,272143,198659,182394,64329,166581
229315,218028,272143,162655,209236,286321
229316,184148,178165,182576,183730,183150
229317,166581,253363,199198,54259,38805
229318,199198,198659,87224,207994,272143
229319,158536,64329,199198,162655,272143
229320,160974,162655,272143,160417,158536
229321,272143,199198,158536,123613,160974
229322,338015,272660,160974,336928,199198
229323,20691,336245,96210,160417,160974
229324,273397,158536,162655,272143,160974
229325,272143,64329,198659,32082,199198
229326,78343,209529,209545,205409,67262
229327,168623,199198,159762,106886,236207
229328,220484,220130,117702,297321,219401
229329,201130,201138,200999,200945,200914
229330,166581,253363,199198,54259,38805
229331,336221,20691,234698,235870,289090
229332,110107,206735,336221,269757,111370
229333,272259,15226,271591,272664,271590
229334,129434,272143,198659,270607,158047
229335,159762,293301,156654,233717,285719
229336,234698,336221,202388,235870,183176
229337,272143,235715,64329,199198,162655
229338,199198,29953,234269,293050,64329
229339,272143,160417,166581,162655,64329
229340,233717,129434,234698,272143,336380
229341,199198,234698,124350,272143,336223
229342,183176,234269,96210,32082,29953
229343,272143,64329,158536,199198,166581
229344,272143,199198,58580,166581,160974
229345,336220,168623,199198,276970,272143
229346,272143,162655,160417,158536,300470
229347,162655,16129,225463,202557,158536
229348,159762,272143,293301,285719,337435
229349,202559,160974,209236,202355,218028
229350,199198,272143,156560,199197,286161
229351,272143,199198,129434,235715,162655
229352,352979,283009,39894,199198,336254
229353,293050,234267,124350,336220,124749
229354,283009,225010,48403,331116,271262
229355,272143,198659,182394,64329,166581
229356,336221,289090,234698,336220,235616
229357,272143,166581,218028,160974,225055
229358,293301,289126,159762,285719,233717
229359,336221,234698,272143,235870,123290
229360,277491,234267,272143,235616,198659
229361,65628,65964,68771,66292,65460
229362,20691,96210,293513,245161,199198
229363,289090,277491,272143,198659,235616
229364,202289,209236,272143,198659,235854
229365,273397,265807,87783,272143,273612
229366,336254,218028,202355,124194,236444
229367,272143,64329,162655,198659,235230
229368,272143,158536,162655,199198,166581
229369,162655,158536,254462,348093,255155
229370,276970,168623,95972,237524,160974
229371,272143,162655,198659,64329,20691
229372,123818,123290,124352,123757,123289
229373,158536,160417,156560,162655,160974
229374,272143,64329,162655,160417,156624
229375,162655,160417,158536,158082,300470
229376,272143,157078,199197,182394,286161
229377,160974,160417,158536,199198,272143
229378,199198,124350,123290,124352,272143
229379,277713,331116,58580,202355,199198
229380,162655,111043,183176,348112,272143
229381,160417,218337,162655,160974,64329
229382,157078,162655,123289,16129,225463
229383,202355,336254,293114,289003,331116
229384,199198,272143,233688,158536,111043
229385,272143,182394,224658,64329,166581
229386,64329,166581,199198,272143,198659
229387,199198,272143,65991,235715,166581
229388,272143,198659,182394,64329,166581
229389,233717,272143,338350,199197,111210
229390,162655,300470,16129,162300,158536
229391,272143,198659,338350,218028,224658
229392,235616,162655,224658,272143,198659
229393,162655,158536,160417,218337,160974
229394,160417,160974,272143,162655,166581
229395,162655,272143,64329,156625,198659
229396,272143,235715,64329,199198,162655
229397,234698,336220,235616,235870,199198
229398,162655,300470,16129,162300,158536
229399,96210,123909,293301,284985,288440
229400,272143,199198,198659,166581,240059
229401,160974,160417,158536,199198,272143
229402,158536,162655,64329,293301,156560
229403,123289,124352,123290,123818,124748
229404,52008,57854,208494,286369,289125
229405,272143,199198,64329,198659,166581
229406,20691,336220,31520,129434,96210
229407,272143,199198,283009,352979,166581
229408,123909,59063,59436,55867,286321
229409,199198,272143,336221,156964,300082
229410,124749,96755,272143,199198,20691
229411,156964,336221,272143,156560,235870
229412,271262,162655,284583,158536,313920
229413,64329,199198,162655,272143,166581
229414,272143,123909,199198,162655,198659
229415,270607,245161,158882,235870,336221
229416,272143,64329,271262,338340,111043
229417,161801,63307,270799,214283,160974
229418,293301,168623,156654,160974,158536
229419,202289,225010,272143,199198,64329
229420,235230,272143,70646,199198,206934
229421,202383,209294,225055,238851,160974
229422,336220,293114,123818,124748,123909
229423,199198,272143,235715,166581,64329
229424,293301,357561,159762,233717,235870
229425,272143,199198,224658,182394,166581
229426,272143,235715,64329,199198,162655
229427,20691,272143,288440,336245,166581
229428,272143,166581,199198,336221,182394
229429,272143,20691,199198,293513,224658
229430,272143,162655,199198,160417,123289
229431,42761,96210,160417,160974,158536
229432,272143,198659,182394,64329,166581
229433,272143,166581,199198,162655,64329
229434,272143,199197,313431,284547,235230
229435,124749,272143,198659,286321,70999
229436,272143,83480,30909,140699,199198
229437,235870,336221,234698,95716,315105
229438,24796,203587,274954,204476,109065
229439,123909,199198,156389,64329,166581
229440,272143,159762,199198,96755,224658
229441,288320,199198,336223,31836,48403
229442,336221,235870,315105,300082,156964
229443,162655,272143,158536,160974,160417
229444,272143,336220,336221,234698,235870
229445,183176,199198,288435,272143,235715
229446,199198,64329,198659,162655,175040
229447,331116,202355,199198,272143,160974
229448,272143,160974,199198,338350,289090
229449,20691,96210,124350,199198,272143
229450,199198,63307,272143,175040,162655
229451,336220,272143,234269,234267,166581
229452,160417,158536,300470,158082,160974
229453,272143,199198,175040,158536,160417
229454,199198,272143,162655,166581,64329
229455,272143,162655,198659,199198,224658
229456,272143,199198,224658,162655,198659
229457,293050,272143,162655,198659,182394
229458,162655,166581,300470,16129,162300
229459,206763,160748,58619,157078,285342
229460,272143,199197,235230,284547,129029
229461,237524,234698,199197,156560,168623
229462,272143,199198,166581,162655,64329
229463,96210,272143,166581,64329,288440
229464,336223,336221,234698,95716,235870
229465,199198,272143,160974,160417,300470
229466,199198,272143,129434,166581,198659
229467,283009,336254,352979,39894,271262
229468,160974,160417,158536,199198,272143
229469,272143,175040,166581,162655,64329
229470,272143,198659,175040,162655,166581
229471,206570,284272,47730,33708,33825
229472,160974,160417,158536,199198,272143
229473,272143,234698,123909,336221,96210
229474,272143,199198,158536,160974,235715
229475,162655,272143,198659,208562,182394
229476,199198,272143,235715,166581,293114
229477,336223,272143,119193,31836,271261
229478,137341,157078,158536,64329,162655
229479,158536,272143,162655,156560,160417
229480,336254,199198,162655,64329,272143
229481,272143,166581,198659,182394,96755
229482,44910,266020,266018,266007,265996
229483,202388,162655,235616,202534,300470
229484,336245,20691,48403,209236,119193
229485,336221,336223,234698,95716,272143
229486,272143,64329,198659,16764,224658
229487,48403,73500,271262,119193,59057
229488,145626,145729,336380,133160,145624
229489,31520,272143,235616,289090,129434
229490,158536,160974,272143,156560,158082
229491,162655,300470,16129,162300,158536
229492,95716,336223,336221,235870,272143
229493,96755,124749,199198,160974,272143
229494,59408,57131,97027,58532,58242
229495,272143,235715,64329,199198,162655
229496,272143,233717,182394,338340,224658
229497,272143,235715,64329,199198,162655
229498,336223,159762,156560,289126,59057
229499,124350,124176,123290,124352,124748
229500,272143,64329,199198,198659,166581
229501,64329,158536,162655,272143,235715
229502,284985,272143,182394,224658,64329
229503,272143,199198,64329,162655,198659
229504,64329,162655,156560,166581,199197
229505,199198,162655,272143,198659,236171
229506,272143,59057,123757,336220,199197
229507,39894,283009,272143,336254,352979
229508,20691,183176,293513,111043,336245
229509,272143,336221,336220,234698,95716
229510,156560,168623,123909,199197,272143
229511,235616,199198,166581,175040,32082
229512,272143,198659,182394,64329,166581
229513,198659,64329,166581,161506,162655
229514,162655,300470,16129,162300,158536
229515,199198,198659,162655,64329,166581
229516,272143,64329,233658,199198,123818
229517,199198,272143,160974,160417,158536
229518,160974,160417,158536,199198,272143
229519,48403,198659,64329,166581,59057
229520,272143,162655,166581,64329,182394
229521,160974,162655,160417,162300,156808
229522,20691,336245,96210,288440,272143
229523,166581,162655,199198,236171,272143
229524,272143,64329,162655,199198,183176
229525,199198,64329,198659,166581,324823
229526,245680,236400,326244,6713,88616
229527,272143,162655,198659,313431,156560
229528,336223,234698,59057,336221,95716
229529,272143,64329,288320,202388,69901
229530,336220,124350,162655,234698,123290
229531,272143,199197,235230,156560,129029
229532,199198,64329,198659,166581,324823
229533,156560,199197,276970,313431,284547
229534,336380,284985,272218,338339,129434
229535,235870,95716,300082,283392,336221
229536,284547,272143,199197,162655,156560
229537,199198,158536,162655,64329,272143
229538,272143,198659,182394,64329,166581
229539,199198,272143,123289,166581,64329
229540,199198,272143,199197,59057,156560
229541,87224,70591,87231,87232,87228
229542,272143,234698,123909,336221,96210
229543,199198,272143,166581,235715,64329
229544,156560,313431,348112,235230,70591
229545,64329,162655,336221,336223,235616
229546,272143,199198,64329,166581,162655
229547,162655,160417,272143,158536,160974
229548,336221,234698,123909,235870,156964
229549,272143,198659,182394,64329,166581
229550,158906,337735,284985,199198,272143
229551,160974,160417,158536,199198,272143
229552,272143,64329,336221,199197,199198
229553,272143,336221,123818,123289,123290
229554,272143,235715,64329,199198,162655
229555,202493,208539,202289,206168,199197
229556,272143,64329,199198,162655,182394
229557,168623,218028,276970,272143,182394
229558,160974,160417,158536,199198,272143
229559,272143,166581,283009,352979,160974
229560,123818,124228,198659,124748,123290
229561,297906,298310,300128,300923,298035
229562,166581,272143,198659,162655,182394
229563,160974,206415,206571,225463,285908
229564,272143,199198,162655,198659,183176
229565,124749,272143,166581,96755,293050
229566,160974,272143,199198,300470,202557
229567,352979,283009,123818,123290,123909
229568,202534,20691,163055,164269,336245
229569,138523,220466,162655,236171,237436
229570,250160,272143,64329,250135,251548
229571,336221,289090,199198,235870,234267
229572,293301,159762,214800,123909,156723
229573,272143,166581,198659,162655,64329
229574,162655,158536,272143,128260,156624
229575,199198,272143,64329,160974,158536
229576,354086,119534,128260,111043,199198
229577,336223,59057,48403,31836,288320
229578,199198,64329,198659,162655,166585
229579,272143,199198,166581,64329,198659
229580,336221,156964,235870,272143,198659
229581,162655,236171,199198,272143,300470
229582,160974,160417,158536,199198,272143
229583,234698,336221,123757,123909,235616
229584,183176,128260,336220,354086,123757
229585,121936,160974,121847,146048,121312
229586,158536,162655,160974,218337,64329
229587,31304,273462,129598,271049,32597
229588,123290,123818,124352,124748,124194
229589,156624,162655,158536,160417,156560
229590,235870,95716,272143,336221,166581
229591,159762,233717,124748,272143,123290
229592,272143,235715,64329,199198,162655
229593,353012,351352,353713,351900,352530
229594,272143,123289,123757,235230,199197
229595,272143,199198,162655,198659,235870
229596,199198,96755,293114,64329,124749
229597,272143,199198,158536,160974,235715
229598,336223,272143,234698,199198,96210
229599,158536,162655,160974,156624,156560
229600,160974,160417,158536,199198,272143
229601,272143,235616,20691,29953,234269
229602,137758,96210,20691,136727,17167
229603,166364,149610,363269,272143,235715
229604,272143,235715,64329,199198,162655
229605,199198,64329,352544,198659,353433
229606,31520,336380,233658,129434,348093
229607,71601,199198,64329,166581,162655
229608,64329,272143,166581,199198,162655
229609,214800,199198,276946,160132,159762
229610,272143,199197,160417,158536,64329
229611,272143,234698,64329,199198,336221
229612,272143,199198,64329,123909,286321
229613,114336,199198,114404,272143,160974
229614,162655,300470,16129,162300,158536
229615,199198,166581,158536,156560,123909
229616,50194,363688,103782,272143,73295
229617,336223,288320,59057,119193,133160
229618,323547,336220,324156,128260,277492
229619,123909,123818,124350,123757,168623
229620,168623,199198,272143,235715,166581
229621,272143,336221,199198,336254,234698
229622,15321,15386,160974,96812,15691
229623,95716,272143,336221,235870,199198
229624,272143,235715,64329,199198,162655
229625,160974,160417,158536,199198,272143
229626,199198,272143,166581,235715,64329
229627,272143,235715,64329,199198,162655
229628,258531,305577,258249,258241,258634
229629,272143,199198,64329,162655,198659
229630,194939,194925,194823,195782,195773
229631,198659,272143,199198,124177,162655
229632,272143,182394,224658,233688,64329
229633,156625,123909,199198,272143,235715
229634,233688,336221,183176,119193,354086
229635,272143,235715,64329,199198,162655
229636,162655,237524,158536,331116,202355
229637,160417,158536,300470,74587,158082
229638,96210,288440,48403,293114,87224
229639,166581,253363,199198,54259,38805
229640,146188,284312,199198,213927,140720
229641,272143,123289,124350,182394,124176
229642,272143,20691,162655,198659,199198
229643,167776,167629,255226,254522,254949
229644,336221,234698,235616,95716,300082
229645,272143,182394,124748,123757,224658
229646,96210,336221,234269,234698,235616
229647,160974,158536,162655,123757,123290
229648,160974,272143,336221,160417,225055
229649,272143,235715,64329,199198,162655
229650,272143,198659,182394,64329,166581
229651,160974,199198,272143,160417,300470
229652,199198,283009,64329,336254,198659
229653,336223,128260,59057,234698,119534
229654,235870,336221,300082,64409,272143
229655,279625,279578,336221,234698,336220
229656,336245,293513,96210,288440,20691
229657,293301,233717,156654,124177,123818
229658,336221,235616,166581,234698,235870
229659,199198,272143,234698,166581,95716
229660,272143,158536,199198,160417,64329
229661,272143,64329,199198,198659,175040
229662,255354,199198,64329,198659,162655
229663,161801,270799,214283,235652,141004
229664,272143,183176,199198,111043,354086
229665,157077,161585,156025,158722,99336
229666,160974,199198,111043,158536,156560
229667,160974,336223,158536,289126,133160
229668,289090,272143,128260,209236,199198
229669,123818,124352,123757,123289,124350
229670,272143,166581,160417,158536,162655
229671,123818,123290,16911,124352,123289
229672,293114,20691,70999,284985,96755
229673,20691,336245,272143,307779,182394
229674,123818,123290,123757,124352,123909
229675,177155,160974,15226,16911,261612
229676,272143,234698,293513,158882,270607
229677,124350,272143,123290,124352,123289
229678,272143,182394,224658,64329,166581
229679,160417,293301,156560,160974,218337
229680,168623,286321,284410,208145,108855
229681,271262,225010,58580,283764,313920
229682,233717,159762,336223,293301,59057
229683,199198,272143,162655,331738,237524
229684,272143,234698,123909,336221,96210
229685,162655,300470,16129,162300,158536
229686,336221,235616,336220,285342,272143
229687,272143,199198,166581,224658,162655
229688,162655,158536,64329,350505,42459
229689,272143,289090,166581,64329,162655
229690,336221,95716,234698,336223,235870
229691,123818,123290,341794,124748,124228
229692,272143,166581,175040,198659,182394
229693,272143,166581,160974,225055,198659
229694,160974,160417,158536,199198,272143
229695,353398,160417,218337,338321,162655
229696,315631,315395,289090,293301,235616
229697,202289,202493,202388,208539,202372
229698,42242,272143,199198,64329,162655
229699,162655,160417,160974,162300,158536
229700,272143,199198,354086,336220,289003
229701,199198,64329,198659,162655,175040
229702,129434,166581,198199,286128,199198
229703,272143,166581,199198,289126,285719
229704,272143,64329,162655,57616,160417
229705,206570,282785,284553,50142,31045
229706,162655,272143,198659,300470,182394
229707,272143,199198,336221,235870,64329
229708,95716,336223,160417,336221,160974
229709,272143,64329,162655,270607,166581
229710,272143,234698,199197,156964,160417
229711,162655,300470,16129,162300,158536
229712,124350,272143,123289,158536,124176
229713,162655,158536,158082,65991,300470
229714,12815,162655,348112,250235,202652
229715,199197,272143,166581,199198,64329
229716,272143,199198,224658,162655,198659
229717,284547,161506,199369,31836,185482
229718,199198,64329,198659,166581,324823
229719,336254,234698,208539,202493,206934
229720,313920,289003,162655,271262,59057
229721,285719,159762,289126,158536,324149
229722,183176,160974,111043,124749,96755
229723,272143,199198,166581,160974,160417
229724,31349,300470,206808,31632,26844
229725,123818,123290,124228,272143,124352
229726,199198,175040,272143,64329,166581
229727,300470,162655,313504,236613,16129
229728,158536,199198,162655,272143,160417
229729,166581,64329,199198,272143,198659
229730,272143,182394,224658,64329,162655
229731,272143,235715,64329,199198,162655
229732,95716,234698,336221,158906,59057
229733,160974,160417,158536,199198,272143
229734,272143,182394,123909,162655,286321
229735,289090,277491,272143,198659,235616
229736,336220,50509,154932,354086,289090
229737,199198,119193,59057,166581,31836
229738,162655,160417,31836,59057,156624
229739,36129,70095,357706,63772,234173
229740,272143,199198,64329,235715,162655
229741,293301,336220,235616,233717,289090
229742,199198,272143,289126,285719,128260
229743,272143,160974,168623,158536,233717
229744,289667,288512,159762,298818,289126
229745,24892,231322,32011,336223,20691
229746,168623,272143,199197,313431,235230
