user_id,article_1,article_2,article_3,article_4,article_5
227496,162655,158536,156447,300470,16129
227497,198659,199198,64329,166581,324823
227498,336221,234698,123818,124194,123909
227499,272143,64329,198659,162655,224658
227500,162655,160974,160417,162300,156808
227501,160417,160974,272143,156560,64329
227502,64329,199198,272143,156560,158536
227503,208426,202383,202428,117846,205905
227504,272143,199198,64329,166581,198659
227505,272143,289090,182394,234267,224658
227506,272143,160417,158536,64329,156560
227507,338340,59057,199198,64329,199197
227508,235616,207383,119402,283305,207656
227509,157077,156025,106536,158212,174548
227510,272143,162655,64329,234698,95716
227511,59057,336221,198659,64329,124350
227512,272143,64329,336221,198659,182394
227513,336221,235870,199197,10082,8793
227514,59057,336221,162655,95716,336223
227515,199198,270607,96210,198659,64329
227516,199198,64329,156560,198659,283009
227517,59057,234698,336221,336223,208237
227518,291492,291799,290936,292408,79142
227519,272143,182394,224658,64329,166581
227520,96210,336221,142336,234698,95716
227521,235870,156964,336221,272143,161506
227522,298035,298032,299582,298030,299523
227523,272143,235715,199198,64329,198659
227524,272143,235715,199198,64329,198659
227525,336221,95716,234698,59057,336223
227526,168623,272143,39780,160974,39787
227527,59057,48403,272143,31836,123757
227528,272143,161801,162655,166581,198659
227529,341794,343282,343150,341180,341287
227530,298035,298032,299582,298030,299523
227531,272143,166581,64329,198659,182394
227532,272143,20691,182394,48403,119193
227533,336221,234698,95721,95726,96241
227534,272143,198659,182394,64329,224658
227535,162655,300470,16129,158536,162300
227536,272143,201775,201925,201797,202010
227537,160417,162655,218337,160974,64329
227538,272143,235715,199198,64329,198659
227539,272143,198659,182394,64329,224658
227540,336223,272143,234698,202672,235870
227541,160974,160417,158536,298035,298032
227542,272143,64329,199198,156560,160417
227543,87207,285445,87188,87126,10082
227544,78360,78343,78357,78369,143799
227545,245680,236358,326244,6713,88616
227546,160974,160417,202684,158536,202675
227547,341794,272143,341287,343282,343150
227548,199198,272143,64329,162655,199197
227549,272143,199198,161506,64329,166581
227550,162655,64329,272143,124749,160974
227551,140607,210921,209931,140328,198659
227552,160974,160417,158536,272143,199198
227553,272660,160974,199198,300470,225463
227554,272143,198659,182394,64329,224658
227555,298035,298032,299582,300128,296883
227556,272143,198659,182394,64329,224658
227557,272143,235715,199198,64329,198659
227558,199198,272143,64329,166581,162655
227559,182394,272143,199198,162655,272660
227560,293301,283009,59057,336220,277107
227561,199198,64329,198659,199197,336221
227562,272143,64329,198659,162655,224658
227563,123909,234267,337192,336220,277491
227564,272143,202388,202534,64329,198659
227565,162655,236171,199198,272143,300470
227566,199198,64329,198659,162655,175040
227567,59057,336221,336223,95716,234698
227568,88913,88910,88909,88912,89707
227569,9060,272143,244930,244906,249832
227570,272143,64329,198659,124749,96210
227571,59057,336245,288440,272143,182256
227572,336221,289090,235616,272143,336220
227573,160974,160417,158536,272143,199198
227574,272143,199198,175040,162655,235715
227575,272143,284547,156560,199197,363186
227576,198659,272143,182394,64329,175040
227577,96210,111043,128260,336245,20691
227578,160974,225463,162655,202557,16129
227579,235230,313431,199198,123818,123909
227580,264023,264597,166048,263324,264588
227581,20587,62673,52228,62364,62786
227582,166581,164124,199198,162655,225055
227583,272143,235715,199198,64329,198659
227584,250104,250918,250356,250110,250186
227585,336221,272143,235616,336220,289090
227586,199197,336221,48403,235230,59057
227587,272143,199198,273397,160974,160417
227588,300472,160417,158536,300470,300356
227589,272143,199198,64329,158536,124177
227590,160974,160417,158536,272143,199198
227591,123289,123818,123290,59057,124350
227592,341794,341287,343282,343150,341180
227593,32082,235616,336221,336254,64329
227594,272143,96210,293513,59057,336245
227595,292409,292966,277092,277451,277152
227596,15226,261612,16911,187067,199078
227597,202636,272143,198659,182394,64329
227598,282785,160974,160417,158536,202675
227599,363419,357892,166600,227555,132711
227600,32082,272143,289090,234698,336221
227601,272143,199198,336254,235715,64329
227602,158536,160974,272143,156560,64329
227603,111043,293301,48403,159762,336220
227604,298035,298032,160974,297906,225463
227605,272143,336221,162655,64329,166581
227606,199198,64329,272143,166581,156560
227607,160974,225463,162655,202557,16129
227608,160974,64329,156560,160417,158536
227609,95716,235870,199198,336221,272143
227610,282785,206570,207731,162655,208582
227611,166048,159762,293301,166050,163822
227612,272660,160974,199198,300470,225463
227613,272143,199198,338340,64329,95716
227614,16129,225463,182394,160974,97474
227615,168623,276970,159762,257291,123289
227616,199198,272143,64329,198659,162655
227617,272143,64329,198659,162655,224658
227618,272143,64329,124177,123757,198659
227619,272143,198659,182394,64329,224658
227620,272143,64329,182394,224658,199197
227621,160974,300470,202383,225055,209294
227622,160417,160974,272143,156560,64329
227623,199198,64329,166581,324823,272143
227624,272143,234698,64329,95716,59057
227625,159762,162655,160974,257291,218337
227626,313504,59758,284844,236613,300470
227627,160417,160974,158536,272143,199198
227628,272143,198659,182394,64329,224658
227629,158536,160417,162655,64329,160974
227630,272143,198659,182394,64329,224658
227631,272143,198659,182394,273397,64329
227632,336221,234698,272143,336245,95716
227633,272143,64329,331116,209236,198659
227634,199198,198659,64329,162655,168623
227635,272143,199198,331738,198659,235715
227636,160417,160974,272143,156560,64329
227637,358109,162655,160417,162300,158536
227638,272143,336221,182394,336380,235870
227639,124350,162655,198659,124176,64329
227640,156625,272143,199198,235230,64329
227641,272143,59057,198659,336223,182394
227642,14394,14392,272143,16470,13596
227643,156560,168623,199198,336223,336221
227644,158536,201787,160417,162655,128928
227645,199198,272143,160974,64329,214800
227646,307948,307986,306018,308836,307763
227647,297170,298149,298035,298032,299582
227648,160974,300470,272143,124749,158536
227649,194939,198659,293301,199198,336221
227650,336254,283009,272143,235715,199198
227651,308242,284018,342187,352619,342109
227652,272143,156560,199197,64329,235230
227653,277038,272143,64329,198659,162655
227654,183176,128260,233688,336223,59057
227655,166581,164124,199198,162655,225055
227656,272143,235715,199198,64329,198659
227657,272143,20691,336245,64329,15653
227658,49087,47874,48676,46738,46741
227659,272143,158536,199198,160417,156560
227660,123909,276970,95722,96436,288620
227661,194939,194925,194823,195773,195782
227662,272143,199198,64329,162655,234424
227663,160974,160417,158536,272143,199198
227664,272143,199198,64329,158536,288320
227665,272143,235715,199198,64329,198659
227666,272143,156964,59057,235870,336221
227667,158536,64329,272143,162655,352979
227668,158536,162655,156560,156624,160974
227669,198659,272143,182394,64329,175040
227670,166050,166048,50864,50715,163822
227671,15226,177155,16911,187067,261612
227672,198659,64329,166581,199198,175040
227673,59057,336223,48403,336221,234698
227674,14394,272143,199198,16470,133160
227675,288320,336223,133160,166581,48403
227676,64329,162655,156560,48981,198659
227677,272143,198659,182394,64329,224658
227678,272143,198659,182394,64329,224658
227679,272143,198659,182394,273397,64329
227680,272143,199198,64329,158536,208150
227681,119534,336220,288435,183176,128260
227682,272143,158536,199198,64329,160940
227683,336221,199198,32082,234698,73413
227684,272143,123289,124194,182394,224658
227685,336223,336221,234698,119193,59057
227686,293114,199198,160974,272143,123826
227687,270607,289090,156839,235854,245161
227688,199198,270607,96210,64329,166581
227689,272143,336221,96210,336220,289090
227690,199198,64329,156560,198659,160974
227691,298035,298032,299582,298030,299523
227692,162655,236171,199198,272143,300470
227693,272143,64329,198659,162655,224658
227694,272143,64329,199198,224658,182394
227695,272143,199198,64329,156560,166581
227696,208237,207963,207848,235616,234269
227697,272143,336476,199198,348111,64329
227698,199197,272143,198659,123289,124194
227699,156560,199198,64329,199197,198659
227700,288440,336245,96210,20691,32088
227701,336220,289090,336221,235854,235616
227702,198659,199198,64329,166581,324823
227703,272143,156560,199198,162655,64329
227704,123290,124352,123818,123757,124350
227705,160974,160417,158536,272143,199198
227706,199198,64329,198659,162655,175040
227707,166581,272143,198659,182394,208582
227708,160974,160417,158536,272143,199198
227709,272143,199198,288620,8131,336221
227710,199198,198659,182394,272143,175040
227711,160974,160417,158536,272143,199198
227712,152863,168623,95972,276970,123818
227713,123289,123757,124749,124176,124350
227714,272143,2900,160974,64329,160417
227715,135852,231894,236799,234960,106647
227716,199198,272143,156560,160417,48403
227717,272143,199197,313431,129029,235230
227718,28639,64329,199197,199198,198659
227719,123909,289003,336254,331116,203199
227720,336245,288440,293050,198659,272143
227721,286336,198518,62675,62676,123818
227722,336223,235616,336220,59057,234267
227723,272143,336223,199198,70591,64329
227724,199198,64329,272143,166581,324823
227725,64329,272143,166581,199198,336221
227726,272143,199198,64329,162655,235715
227727,59057,288320,48403,336223,293301
227728,272143,199198,64329,198659,338340
227729,272143,198659,182394,64329,224658
227730,336221,234698,235616,156964,289090
227731,199198,119534,198659,272143,336220
227732,198659,64329,166581,272143,199198
227733,199198,64329,166581,324823,272143
227734,64329,199198,198659,272143,175040
227735,235870,272143,336223,336245,64329
227736,272143,64329,198659,162655,224658
227737,160974,160417,158536,272143,199198
227738,158536,162655,160974,64329,218337
227739,199198,233688,64329,234006,198659
227740,272143,64329,162655,289126,32750
227741,198659,64329,272143,162655,199198
227742,198659,199198,64329,166581,324823
227743,199198,270607,64329,198659,158882
227744,336223,20691,272143,198659,293513
227745,272143,182394,271262,198659,162655
227746,272143,199198,273397,234698,235715
227747,293301,199198,159762,64329,272143
227748,208426,202383,202428,117846,205905
227749,161801,84721,234698,64409,83739
227750,272143,235715,199198,64329,198659
227751,160974,160417,158536,272143,199198
227752,336223,123757,288320,31836,59057
227753,162655,236171,199198,272143,300470
227754,59057,277492,183176,354086,288320
227755,162655,236171,199198,272143,300470
227756,59057,336221,128260,123818,123757
227757,64329,336221,162655,199198,156560
227758,336221,123290,124352,59057,123818
227759,293301,272143,160417,158536,129609
227760,69935,42564,42186,69989,235616
227761,298035,298032,299582,298030,299523
227762,293301,158536,162655,284985,337735
227763,210921,209931,141047,355323,214918
227764,272143,199198,284547,87231,64329
227765,199198,20691,272143,166581,64329
227766,272312,271558,270589,30118,341347
227767,124352,123757,123290,123818,123289
227768,234698,336221,235870,336223,29953
227769,272143,199198,166581,162655,156560
227770,272143,199198,64329,158536,160974
227771,272143,182394,224658,64329,166581
227772,272143,59057,123818,313431,124228
227773,64329,199198,162655,156560,166581
227774,293513,183176,236610,59057,96210
227775,272143,123818,123757,123290,123909
227776,199198,64329,272143,198659,293114
227777,160417,158536,300470,96210,20691
227778,166581,164124,199198,162655,225055
227779,272143,234698,175040,166581,64409
227780,283667,321612,284136,320699,308242
227781,199198,338340,198659,64329,162655
227782,272143,199198,64329,158536,331738
227783,336223,336221,95716,234698,59057
227784,336221,336220,289090,235616,58619
227785,162655,198659,199198,64329,271262
227786,336223,288320,97476,133160,272143
227787,207587,106812,239165,199198,272143
227788,272143,199198,64329,158536,273397
227789,336221,234698,235870,124350,156560
227790,95716,336221,199198,123757,59057
227791,289090,336220,161602,207994,129434
227792,162655,64329,272143,156560,289126
227793,198659,64329,166581,168623,293301
227794,199198,64329,162655,166581,198659
227795,272143,234698,123909,336221,96210
227796,234698,95716,162117,270424,29953
227797,272143,235715,199198,64329,198659
227798,336221,59057,235870,234698,198659
227799,272143,198659,313431,59057,182394
227800,288620,8131,235263,324062,245009
227801,272143,235715,199198,64329,198659
227802,272143,199198,64329,224658,235715
227803,341794,343282,343150,341180,341575
227804,160974,160417,158536,272143,199198
227805,158536,160974,64329,272143,156560
227806,272143,336223,235870,123757,59057
227807,272143,64329,162655,199198,166581
227808,272143,129004,199198,191078,39967
227809,166581,164124,199198,162655,225055
227810,234698,123289,272143,199198,336221
227811,199198,64329,198659,59057,166581
227812,300470,355771,355975,16129,354209
227813,59109,70129,100480,286688,105859
227814,199197,156560,284547,236207,168623
227815,198659,123757,64329,38797,270661
227816,272143,352979,336254,277107,64329
227817,87831,214709,199198,272143,32194
227818,87052,85308,99174,85301,85292
227819,336221,336223,20691,235616,336220
227820,272143,235715,199198,64329,198659
227821,65662,15709,69331,10145,73378
227822,348604,348601,272660,160974,284901
227823,272143,289003,336221,20691,59057
227824,202381,202289,202388,216904,216905
227825,160974,160417,158536,272143,199198
227826,272143,162655,64329,199197,166581
227827,272660,160974,199198,300470,225463
227828,160974,160417,158536,272143,199198
227829,160417,218337,272143,162655,156560
227830,336221,235870,286336,59057,235616
227831,160974,160417,158536,272143,199198
227832,336221,272143,199198,160417,95716
227833,162655,272143,198659,182394,300470
227834,272143,198659,182394,64329,224658
227835,336220,336221,289090,159762,272143
227836,336220,272143,289090,336221,199198
227837,272143,182394,159762,175040,198659
227838,336223,59057,31836,276970,293301
227839,199198,272143,235715,162655,64329
227840,272143,209236,199198,202355,235715
227841,286336,272143,198659,182394,156964
227842,198659,272143,182394,124350,64329
227843,59057,336223,31836,336221,48403
227844,272143,59057,293050,234698,336223
227845,64329,199198,162655,272143,198659
227846,64329,199198,198659,272143,166581
227847,272143,235616,64329,32082,198659
227848,199198,64329,198659,234698,336221
227849,123909,199197,156560,157078,123757
227850,272143,64329,198659,199198,175040
227851,20691,96127,15226,199198,177155
227852,272143,160974,182394,162655,300470
227853,162655,236951,158536,284422,123289
227854,160974,160417,158536,272143,199198
227855,199198,96210,338340,272143,64329
227856,336223,235870,95716,59057,336221
227857,20691,336254,336223,96210,336245
227858,123818,123757,123290,124352,123289
227859,123290,124352,124228,123818,123757
227860,202493,208539,202289,202729,236207
227861,199198,272143,64329,199197,162655
227862,199198,64329,166581,324823,198659
227863,272143,199197,64329,123818,199198
227864,162655,199198,237524,64329,198659
227865,272143,235715,199198,64329,198659
227866,272143,336221,160194,336223,234698
227867,160974,160417,158536,272143,199198
227868,96210,272143,288440,123289,20691
227869,160974,160417,158536,272143,199198
227870,64329,199198,162655,158536,156560
227871,293301,159762,233717,168623,289126
227872,39894,289003,277107,336254,272143
227873,45704,48741,48313,10082,8793
227874,272143,20691,128260,199198,336221
227875,156560,64329,272143,158536,284547
227876,81952,81951,336221,272143,234698
227877,336221,235870,308242,284018,342187
227878,272143,64329,198659,199198,166581
227879,272143,64329,198659,293050,338340
227880,273397,114059,272143,199198,69802
227881,162655,124748,123757,123289,298035
227882,160417,160974,158536,293114,156560
227883,124629,140889,122918,124444,62464
227884,272143,199198,64329,160974,160417
227885,272143,235715,199198,64329,198659
227886,123818,199198,156560,124228,300470
227887,298035,298032,299582,298030,299523
227888,168623,293301,257291,29953,285719
227889,272143,199198,182394,224658,324823
227890,156560,160417,158536,64329,160974
227891,191465,8667,286412,156723,257291
227892,336221,235870,233911,156560,64409
227893,331116,59057,209236,272143,166581
227894,199198,64329,161801,272143,161506
227895,272143,199198,64329,123757,123818
227896,87224,272143,234698,123909,336221
227897,272143,235715,199198,64329,198659
227898,298035,298032,123909,59512,299582
227899,272143,199198,235715,166581,64329
227900,336221,234698,235870,95716,336223
227901,272143,199198,64329,158536,224658
227902,336221,162655,338340,124749,235870
227903,123757,123290,124352,124748,124177
227904,272143,235715,199198,64329,198659
227905,209630,44774,45651,46885,46852
227906,162655,300470,16129,158536,162300
227907,276970,237524,168623,272143,199198
227908,272143,182394,338339,224658,64329
227909,272143,182394,224658,64329,166581
227910,162655,158536,160417,272143,96210
227911,272143,235715,199198,64329,198659
227912,272143,199198,166581,162655,160417
227913,145985,141889,145841,145212,221353
227914,272143,199198,64329,288320,224658
227915,234698,59057,336221,336223,235870
227916,272143,199197,166581,313504,59758
227917,272143,182394,276970,224658,198659
227918,64329,272143,198659,199198,166581
227919,289090,336221,234267,235616,160417
227920,298035,298032,299582,298030,299523
227921,272143,182394,224658,64329,166581
227922,162655,272143,160417,158536,300470
227923,272143,199198,234698,95716,64329
227924,272143,199198,182394,224658,324823
227925,198659,272143,199197,64329,166581
227926,162655,64329,198659,199198,166581
227927,272143,158536,199198,336221,64329
227928,15226,336223,261612,177155,234698
227929,211442,168623,199198,36162,64329
227930,160974,160417,158536,272143,199198
227931,162655,300470,16129,158536,162300
227932,300470,160417,158536,160974,162655
227933,160974,160417,158536,272143,199198
227934,272143,235715,199198,64329,198659
227935,162655,160974,272143,202557,225463
227936,272143,156560,123909,233717,64329
227937,199197,272143,156560,313431,284547
227938,277713,272143,199198,313920,58580
227939,59057,31836,336221,199198,64329
227940,313504,59758,284844,236613,300470
227941,199197,59057,64329,31836,336221
227942,336221,31836,29953,336220,119193
227943,199197,159762,156560,233717,272143
227944,272143,182394,293050,338340,59057
227945,64329,156560,199198,158536,160974
227946,160417,158536,300470,58580,158082
227947,42980,79458,308899,309472,7851
227948,199198,336245,20691,162655,64329
227949,272143,64329,158536,160974,162655
227950,272143,284452,198659,182394,64329
227951,123757,199198,182467,123909,162655
227952,123290,124350,289090,123818,124352
227953,160974,158536,156560,162655,160417
227954,272143,199198,182394,224658,324823
227955,107138,205052,214329,208473,206415
227956,284901,284629,140659,284622,235296
227957,160974,160417,158536,272143,199198
227958,20691,166581,59057,336245,272143
227959,199198,64329,272143,156560,198659
227960,355142,162655,158536,355147,355140
227961,199198,272143,182394,64329,324823
227962,96210,336254,272143,277107,64329
227963,336223,336221,59057,288320,235616
227964,272143,162655,59057,64329,166581
227965,198659,64329,166581,162655,175040
227966,199198,64329,198659,162655,175040
227967,162655,160974,160417,162300,156808
227968,272143,199198,64329,198659,96210
227969,159762,160417,64329,289126,233717
227970,272143,235715,199198,64329,198659
227971,281548,123818,123290,124352,124228
227972,237524,233688,168623,128260,96210
227973,320719,320607,320901,123818,320366
227974,272143,199198,158536,64329,234698
227975,336221,235870,198659,199198,162655
227976,272143,59057,198659,199197,199198
227977,336221,234698,95716,336223,235870
227978,272143,235715,199198,64329,198659
227979,272143,336223,64329,199198,336221
227980,272143,182394,224658,64329,166581
227981,235870,271262,336221,202388,313920
227982,198659,64329,15226,166581,162655
227983,336221,234698,272143,336223,199198
227984,234698,336221,235870,95716,156964
227985,199198,199197,272143,64329,198659
227986,141281,140797,141044,141113,140443
227987,272143,198659,182394,64329,224658
227988,61744,72214,83842,72242,72382
227989,242838,128260,336245,96210,36566
227990,272143,199198,64329,182394,224658
227991,272143,162655,199198,158536,64329
227992,272143,162655,64329,293301,166581
227993,160940,284985,160158,214800,293062
227994,272143,199198,235715,87205,166581
227995,336221,48403,336223,190862,190292
227996,96210,336221,336254,233688,289003
227997,336221,284985,96755,160940,293114
227998,336221,199197,64329,234698,162655
227999,272143,234698,123909,336221,96210
228000,198659,199198,64329,166581,324823
228001,15226,16911,261612,159762,177155
228002,272143,235715,199198,64329,198659
228003,272143,199198,235715,166581,64329
228004,272143,336223,234698,59057,336221
228005,129165,133160,336223,336221,59057
228006,201147,145993,200114,62427,142313
228007,272143,235715,199198,64329,198659
228008,199198,273397,123909,198659,272143
228009,293513,336223,336221,96210,199198
228010,199198,64329,272143,166581,162655
228011,272143,182394,289090,159762,289126
228012,272143,199198,160417,64329,158536
228013,123757,158536,272143,123818,162655
228014,293114,272143,284985,199198,293050
228015,162655,300470,16129,158536,162300
228016,160417,160974,272143,156560,159762
228017,158536,162655,160974,64329,218337
228018,272143,235715,199198,64329,198659
228019,123290,124352,123818,123757,123289
228020,162655,158536,138223,85808,83711
228021,235870,336223,336221,64409,236338
228022,234698,336221,95716,235870,336223
228023,64329,199198,272143,162655,158536
228024,20691,336221,234698,48403,272143
228025,272143,156972,161801,234698,59057
228026,272143,199198,64329,158536,156560
228027,336223,336221,133160,31520,59057
228028,162655,236171,199198,272143,300470
228029,20691,272143,336245,162655,64329
228030,293062,207731,128260,111043,119534
228031,272143,64329,198659,199198,166581
228032,272143,199198,95716,336221,234698
228033,96210,199198,236610,64329,272143
228034,160417,158536,300470,162655,160974
228035,272143,199198,166581,64329,128260
228036,136629,272143,261569,175162,175213
228037,160974,160417,158536,272143,199198
228038,336221,62669,138634,43032,38823
228039,84653,60194,338161,160341,175472
228040,272143,235715,199198,64329,198659
228041,272143,123757,123290,124352,64329
228042,272143,198659,182394,64329,224658
228043,70095,225424,297863,307856,66421
228044,96210,59057,336221,336223,95716
228045,199198,64329,166581,324823,159762
228046,237475,233878,276335,100945,158229
228047,272143,198659,182394,64329,224658
228048,202493,234269,166581,208539,207963
228049,158536,272143,160417,199198,300470
228050,76253,73804,270619,76252,325375
228051,158536,160974,272143,156560,64329
228052,336221,162655,158536,160417,235616
228053,336223,59057,272143,199198,31836
228054,272143,199198,64329,158536,160974
228055,272143,96210,199197,20691,336245
228056,272143,199198,336221,235870,64329
228057,2182,107047,160974,336221,162655
228058,124194,236951,214709,273397,199198
228059,331408,331939,288620,8131,331409
228060,162655,156624,59790,158536,160417
228061,336223,123290,123818,124352,124177
228062,199198,272143,64329,162655,59057
228063,272143,64329,199198,160417,160974
228064,162655,300470,202557,16129,158536
228065,336223,95716,336221,59057,235870
228066,166581,164124,199198,162655,225055
228067,207471,203430,202388,202320,69463
228068,199198,64329,272143,166581,324823
228069,224529,39203,198659,199198,64329
228070,272143,199198,123289,64329,123757
228071,272143,64329,123818,123290,124352
228072,123757,276970,199198,95972,123909
228073,284312,199198,224658,213927,70095
228074,64329,272143,160417,199198,158536
228075,363234,361233,362100,44769,42354
228076,38976,40731,40254,41602,271493
228077,272143,96210,59057,123818,123290
228078,160974,225463,338015,162655,336928
228079,336221,235616,234698,59057,95716
228080,235870,336221,234698,336223,123909
228081,59057,336223,234698,336220,336221
228082,198659,64329,166581,199198,175040
228083,273397,114059,272143,199198,69802
228084,123757,123818,124352,123289,59057
228085,10082,8793,8901,9027,270302
228086,160974,272143,293301,199198,156654
228087,124194,160974,124350,123290,124352
228088,272143,64329,198659,182394,160974
228089,123757,123909,59057,198659,124350
228090,272143,234698,123909,336221,96210
228091,160974,160417,158536,156560,225055
228092,167073,167084,203203,203254,203390
228093,272143,64329,199197,224658,286161
228094,160974,225463,162655,202557,16129
228095,336223,31836,133160,54817,54823
228096,159762,289126,285719,233717,257291
228097,338340,272143,199198,161506,123826
228098,59057,336254,272143,31836,289003
228099,199198,198659,64329,166581,124350
228100,272143,235616,199197,336220,156560
228101,199198,272143,156560,160417,162655
228102,123818,124352,123757,123289,123909
228103,224508,357842,160474,61452,129434
228104,272143,64329,199198,162655,160417
228105,336221,336223,59057,235870,234698
228106,162655,272143,218028,198659,182394
228107,272143,199197,156560,182394,64329
228108,272143,162655,111043,233688,182394
228109,64985,66037,160309,74640,159509
228110,272143,96210,336380,20691,59057
228111,162655,158536,218028,272143,300470
228112,162655,160974,160417,152564,218337
228113,199198,64329,198659,162655,175040
228114,272143,198659,64329,199198,199197
228115,64377,64343,123909,352092,276970
228116,48403,119193,288320,270229,31836
228117,272143,199198,166581,64329,124350
228118,64329,293301,162655,156560,235870
228119,272143,159762,64329,289126,235824
228120,124350,20691,336220,59057,124177
228121,162655,272143,198659,182394,300470
228122,199198,198659,64329,166581,162655
228123,272143,64329,162655,199198,198659
228124,272143,336380,168623,199198,123909
228125,40987,41352,273397,42905,42873
228126,166581,164124,199198,162655,225055
228127,321612,284136,328066,353682,320859
228128,162655,236171,199198,272143,300470
228129,272143,199198,64329,182394,198659
228130,199198,160417,272143,160974,64329
228131,162655,300470,16129,10082,8793
228132,96210,336221,20691,235870,59057
228133,158536,160974,175162,161602,95972
228134,198659,64329,59057,48403,166581
228135,272143,64329,361223,182394,29953
228136,343174,272143,8116,327072,182253
228137,272143,336221,235230,284547,199197
228138,160974,160417,158536,272143,199198
228139,162655,300470,16129,158536,10082
228140,272143,235715,199198,64329,198659
228141,160974,160417,158536,272143,199198
228142,272143,64329,198659,301015,276970
228143,62675,198518,62464,199197,277491
228144,20691,272143,199198,336245,245161
228145,157078,161602,272143,199198,207994
228146,64329,199198,198659,272143,166581
228147,272143,64329,198659,162655,224658
228148,272143,199198,175040,276970,64329
228149,272143,199198,123289,123757,64329
228150,158536,162655,160974,160417,70646
228151,64329,272143,198659,336221,199198
228152,198659,199198,64329,166581,324823
228153,59057,336221,128260,336223,272143
228154,160417,158536,300470,158082,234698
228155,95485,96130,95722,96491,336221
228156,293050,272143,48403,199198,59057
228157,272143,199198,64329,158536,160974
228158,162655,218337,272143,156560,158536
228159,160974,160417,158536,272143,199198
228160,160974,160417,158536,272143,199198
228161,272143,64329,198659,199198,158536
228162,160974,300470,202383,225055,209294
228163,272143,198659,182394,64329,224658
228164,336221,235870,336223,234698,235616
228165,199198,64329,156560,198659,160974
228166,273397,160974,272143,225463,162655
228167,199198,336380,64329,156560,83534
228168,160974,160417,158536,272143,199198
228169,348112,161506,199198,272143,206571
228170,123290,123757,123289,123818,124350
228171,272143,341794,64329,343282,343150
228172,158536,160417,162655,272143,300470
228173,336221,235870,235616,123909,96210
228174,162655,300470,16129,158536,162300
228175,124350,272143,123289,123290,123757
228176,273376,304226,270482,140527,161602
228177,208970,202652,205869,209348,202289
228178,272143,293050,224658,199198,198659
228179,273397,232812,270651,159762,289126
228180,198659,64329,166581,162655,175040
228181,272143,198659,182394,64329,224658
228182,58619,199198,208970,272143,209348
228183,199198,64329,158536,162655,160417
228184,158536,272143,160417,162655,64329
228185,272143,64329,198659,211863,162655
228186,123818,123289,168623,95716,123909
228187,272143,235715,199198,64329,319040
228188,123818,123289,272143,59057,123757
228189,272143,274087,64329,288620,76253
228190,272143,199198,64329,336254,277107
228191,272143,235715,199198,64329,198659
228192,74800,260494,260805,10770,74862
228193,336221,59057,336223,288320,272143
228194,284985,123757,293114,124748,124749
228195,123757,123290,166581,124352,199198
228196,123818,123290,124352,124350,124194
228197,123290,124352,123818,123757,123289
228198,158536,160974,272143,156560,64329
228199,336220,336221,234698,123909,234267
228200,272143,235715,199198,64329,198659
228201,202676,119534,208048,336220,337192
228202,96210,293513,158536,272143,162655
228203,234698,157478,336254,283009,97530
228204,160974,160417,158536,272143,199198
228205,272143,162655,198659,182394,64329
228206,293050,272143,95977,199198,59057
228207,198659,64329,293301,168623,272143
228208,166581,164124,199198,162655,225055
228209,272143,199198,336220,64329,158536
228210,272143,336221,336223,235616,199198
228211,272143,182394,160974,64329,199198
228212,199198,198659,64329,166581,324823
228213,272143,64329,198659,162655,224658
228214,59057,199198,128260,198659,337435
228215,331116,199198,202355,289003,218028
228216,145952,156625,168623,199198,276970
228217,62434,224616,42656,62567,272143
228218,272143,182394,198659,224658,62464
228219,272143,235715,199198,64329,198659
228220,64329,272143,199198,198659,166581
228221,272143,64329,199198,198659,162655
228222,156560,199198,293301,64329,160417
228223,64329,272143,199198,198659,123909
228224,199198,15226,272143,177155,64329
228225,160974,160417,300470,158536,225055
228226,199198,289090,198659,336221,64329
228227,272143,235715,199198,64329,198659
228228,118668,336221,235870,124194,124350
228229,59057,48403,336223,288320,119193
228230,272143,199198,64329,166581,175040
228231,123909,199198,237524,64329,156560
228232,199198,64329,198659,307779,162655
228233,174288,285233,314788,336221,285222
228234,272143,199198,162655,166581,64329
228235,58619,233688,272143,234006,209348
228236,199198,272143,96210,64329,183176
228237,20691,336245,95716,272143,289090
228238,59057,288320,31836,48403,123818
228239,123290,124352,123757,124177,123818
228240,111043,233688,215993,234006,183176
228241,236183,235614,156560,237524,123909
228242,160974,160417,158536,156560,272143
228243,241710,124350,124194,235854,124352
228244,183176,354086,272143,277492,182394
228245,336221,235870,209236,136145,300082
228246,160974,160417,158536,272143,199198
228247,272143,199198,160974,160417,300470
228248,129557,198659,199198,305933,64329
228249,225055,243001,300470,225463,205879
228250,158536,162655,160974,64329,218337
228251,220484,220130,117702,297321,219401
228252,198659,64329,166581,276970,59057
228253,159762,168623,210921,209931,141047
228254,272143,199198,158536,156560,202381
228255,160974,160417,158536,272143,199198
228256,26542,25868,32067,27038,30684
228257,198659,199198,64329,162655,166581
228258,199198,64329,198659,162655,175040
228259,272143,199198,64329,336254,283009
228260,199198,64329,198659,276970,123909
228261,272143,166581,64329,199198,168623
228262,272143,64329,198659,182394,160974
228263,59057,199198,336223,31836,272143
228264,59057,64329,123757,272143,198659
228265,161801,162655,300470,235652,270799
228266,158536,272143,64329,160974,199198
228267,312870,323868,312968,47716,48847
228268,293301,159762,358109,162655,168623
228269,298035,298032,129434,299582,286128
228270,288620,8131,324062,17344,19461
228271,199197,235230,272143,313431,198659
