user_id,article_1,article_2,article_3,article_4,article_5
225964,123368,141416,124228,124734,160132
225965,35908,36160,36705,36208,36400
225966,32750,31068,270229,271707,118868
225967,276976,277092,276754,277182,276783
225968,161100,336430,337143,123368,124228
225969,224355,284692,286084,270685,273473
225970,156560,161100,162765,159034,159299
225971,132475,48401,20591,124177,17527
225972,162338,160974,161100,159034,159762
225973,160974,162338,158082,161858,161100
225974,207282,236552,237612,205958,236444
225975,198610,199197,198817,198822,199938
225976,283391,157541,162338,160132,282964
225977,123564,124196,124749,124352,123290
225978,160974,161100,158536,160132,157748
225979,270229,271707,96739,336839,242252
225980,270229,272803,266009,272955,271316
225981,157541,162338,160132,161100,159762
225982,198610,199197,198817,198822,199938
225983,141027,141001,141406,100953,140617
225984,214311,337540,336430,29748,235777
225985,270229,271707,156560,161100,162765
225986,270229,271707,96739,96917,206735
225987,162655,159034,162296,156560,162718
225988,31677,199406,30510,199078,254786
225989,156964,198610,124196,123368,199844
225990,66326,66055,66421,66155,66194
225991,162338,161100,159034,156560,272759
225992,337563,337087,338040,160132,198610
225993,198610,199197,198817,198822,199938
225994,156560,95504,96672,95977,96418
225995,300370,300923,300472,202455,298639
225996,337563,58432,57850,270229,271707
225997,254786,255457,255207,255530,254796
225998,160974,160132,156355,162321,160131
225999,160974,162338,158082,161858,161100
226000,158723,158657,161858,160974,161580
226001,235468,236482,236552,235524,237822
226002,207634,224353,205958,224000,203218
226003,202381,202388,202308,202428,202330
226004,162338,161100,159034,160132,123290
226005,270229,282933,283026,272803,286209
226006,124196,161100,123368,141416,124734
226007,160974,162338,158082,161858,161100
226008,225010,198610,199197,198817,198822
226009,157541,162369,162338,160974,161100
226010,270229,271707,270685,273473,271848
226011,206073,234318,236289,206735,208155
226012,202338,202299,202388,202308,202458
226013,183530,181614,181489,182394,182066
226014,166338,156963,162765,156620,159762
226015,199406,58566,57962,199078,58647
226016,162296,159943,162351,159266,161801
226017,235028,235524,237524,234269,234814
226018,224353,313995,292450,292992,292924
226019,198610,199197,198817,198822,199938
226020,224353,198610,199197,198817,198822
226021,198610,199844,199418,198822,199114
226022,159762,157541,162338,160132,161100
226023,166338,159762,156963,156560,160974
226024,160974,161100,158536,283041,198610
226025,157252,234633,352902,235276,236648
226026,160974,162338,158082,161858,161100
226027,273464,272733,272726,129202,272761
226028,161100,300472,298317,300128,300585
226029,266009,266007,265994,283402,284851
226030,198610,199197,198817,124177,198822
226031,293096,224353,31068,30367,31995
226032,216379,245041,216191,195198,194923
226033,162338,160974,161100,159034,283402
226034,19915,20317,19781,20591,20045
226035,198610,199197,198817,198822,199938
226036,224354,162369,198610,199197,157541
226037,157541,162338,160132,161100,159762
226038,160132,336807,336362,336254,157541
226039,160974,162338,158082,161858,161100
226040,62601,62764,270685,273473,271848
226041,31784,245392,245299,198610,244572
226042,166430,166580,166539,166322,214311
226043,300048,111491,288321,321332,288500
226044,160974,160132,161100,166338,159762
226045,338015,336430,337055,333225,336254
226046,298639,300076,300923,300370,300356
226047,63304,63308,63295,128551,129289
226048,140607,140216,140443,140436,141113
226049,198610,199197,198817,198822,199938
226050,198610,199197,198817,198822,199938
226051,161100,123368,124734,124352,123564
226052,237452,233478,87152,237676,234128
226053,198610,198822,336250,199418,199114
226054,271707,272761,270229,199198,198610
226055,273464,272733,272726,272761,271103
226056,160974,161100,300472,159034,158229
226057,206407,206120,224353,207921,337854
226058,224353,202455,206735,224763,208235
226059,166430,166580,166322,166177,208063
226060,198610,199197,198817,198822,199938
226061,160974,161100,160132,129368,129344
226062,337563,338040,162147,336250,338217
226063,123368,141416,124734,140676,123757
226064,162338,160974,161100,159034,124755
226065,162296,159943,162351,159266,161801
226066,198610,199197,63304,198817,63308
226067,198610,199197,198817,198822,199938
226068,207757,208064,198610,199197,198817
226069,162338,160132,160974,161100,159034
226070,108856,338217,285422,338040,337437
226071,285101,286161,271236,284547,124228
226072,337156,166177,234413,236289,162369
226073,160974,162338,158082,161858,235468
226074,166430,166580,166539,166322,214311
226075,161100,162338,160974,160132,159762
226076,159034,162338,161100,162655,162718
226077,194322,195428,194337,195147,195032
226078,166430,237643,166580,166539,166322
226079,296527,198610,199197,198817,198822
226080,216379,198610,199197,198817,216191
226081,182206,313006,285342,285435,286161
226082,336250,337051,336301,198610,199197
226083,213927,284985,336801,284339,285023
226084,224353,198610,199197,313995,198817
226085,157332,128551,199844,100953,271707
226086,297802,65554,66326,66473,65988
226087,166430,166580,166322,166177,300472
226088,224353,224763,203218,224000,225040
226089,166430,166580,166539,166322,214311
226090,270229,272803,266009,272955,271316
226091,313006,198610,199197,198817,198822
226092,235525,236289,118443,118444,237643
226093,285045,283009,283235,284547,284339
226094,284547,285435,286060,198610,199197
226095,216379,216191,216301,215988,215693
226096,236552,30726,236527,228275,235777
226097,160974,162338,158082,161858,161100
226098,255629,255875,254930,336250,254786
226099,160132,159034,162338,161100,157541
226100,30164,166430,237643,31632,30611
226101,224353,198610,199197,202299,202459
226102,272143,234698,123909,336221,96210
226103,284583,285101,157735,235525,236289
226104,285808,161602,156389,159542,162296
226105,162338,160132,161100,157541,159034
226106,285533,166430,160974,162338,166580
226107,124196,123368,124228,124734,123826
226108,236552,237612,288320,288482,288321
226109,160974,162338,158082,161858,161100
226110,31189,289186,288321,288482,337854
226111,255977,255629,255207,254489,255631
226112,198610,199197,198817,198822,199938
226113,202652,207657,208235,205866,205845
226114,300472,157339,50544,298639,300076
226115,166338,156963,162765,156620,159762
226116,270229,272803,266009,272955,271316
226117,162338,160974,161100,108856,59155
226118,156622,162338,160974,161100,159034
226119,162338,160132,161100,156624,162296
226120,159034,162338,162655,162718,161100
226121,166430,166580,166322,166177,166582
226122,198610,124196,199844,124228,207634
226123,198610,199197,198817,198822,199938
226124,162369,63772,63783,63809,63736
226125,162338,160974,161100,159034,159762
226126,160974,162338,158082,161858,160132
226127,207757,198610,199197,206120,207921
226128,158824,161801,216379,198610,199197
226129,277004,160974,96103,206407,337563
226130,213927,284985,336801,284339,285023
226131,213927,284985,336801,284339,285023
226132,206073,206065,208048,206627,206735
226133,62599,166430,237643,166580,166539
226134,166338,156963,162765,156620,159762
226135,198610,199197,198817,198822,199938
226136,237643,286161,224353,336839,337563
226137,128551,336250,129165,234987,236289
226138,337854,337746,199406,336250,336220
226139,212022,211722,213947,161100,214297
226140,160974,161100,159762,162338,160132
226141,123368,124549,124196,124228,157541
226142,270685,273473,271848,271261,273464
226143,337854,337563,336250,333959,271707
226144,161100,162147,160131,158229,289186
226145,166430,166580,166539,166322,214311
226146,202381,202388,166381,202308,202428
226147,297802,298380,299023,298948,300560
226148,285342,284474,285435,286161,286060
226149,283009,236904,236289,283667,285343
226150,161100,159034,162338,160132,158536
226151,161100,162338,160974,159034,157541
226152,198610,199197,198817,198822,199938
226153,213927,284985,336801,284339,285023
226154,123368,124734,124717,140676,141416
226155,283009,226681,226496,5314,226460
226156,336250,337354,336807,337563,276724
226157,224353,224763,203218,224000,225040
226158,324830,324453,160974,162338,158082
226159,242528,242584,198610,336839,242672
226160,236648,236289,236877,237833,236244
226161,160974,159034,84125,84157,83610
226162,198610,199197,198817,198822,199938
226163,225514,224857,225596,121834,224654
226164,236289,202338,202299,202388,202308
226165,198610,199197,95585,96460,198817
226166,286007,337746,284847,284773,285130
226167,337746,337563,336587,338217,337540
226168,270229,271707,157541,162338,160132
226169,156622,161858,159034,156618,198610
226170,72338,72337,72331,72330,72329
226171,160974,162338,158082,161858,161100
226172,123368,140676,124717,141416,160974
226173,123368,141416,124177,124734,124196
226174,160974,162338,158082,161858,161100
226175,271103,271859,274151,272753,272660
226176,338015,336430,337055,333225,336254
226177,198610,199418,198822,199938,199844
226178,286161,203288,284985,59758,235105
226179,198610,199197,198817,198822,199938
226180,236904,301011,30730,313996,207742
226181,166430,237643,160974,162338,166580
226182,30895,128551,234413,236289,124352
226183,198610,336839,199197,198817,198822
226184,336254,336250,337051,336301,337354
226185,182206,224353,129888,118443,198610
226186,300076,300356,300923,298820,298639
226187,97482,97512,97053,97459,195198
226188,198610,199197,198817,198822,199938
226189,198610,198820,199114,32750,30895
226190,234443,236478,207757,160543,237544
226191,4236,216379,313006,284547,198610
226192,166430,166580,166539,166322,214311
226193,159762,236552,237504,237612,157541
226194,198610,199197,198817,198822,199938
226195,162338,161100,159034,156560,162765
226196,207757,206639,285635,209122,208048
226197,166338,156963,162765,156620,159762
226198,79768,83572,199198,129368,84291
226199,162655,156624,124749,235230,87192
226200,300923,300472,298317,300128,297802
226201,160974,162338,158082,161858,161100
226202,337165,283041,286161,285435,284452
226203,198610,199844,199418,198822,199114
226204,162338,160132,160974,161100,159034
226205,198610,199197,198817,337854,198822
226206,337854,337563,336250,333959,214311
226207,199406,199078,198159,198820,198538
226208,166430,166580,166539,166322,214311
226209,162338,160132,160974,161100,159034
226210,160938,161868,166430,160974,162338
226211,186819,206661,187109,186672,207035
226212,70429,208199,42315,61151,202675
226213,160974,162338,158082,161858,161100
226214,198610,199197,198817,236244,198822
226215,129289,129513,128551,337854,129305
226216,59436,58699,59063,59077,58692
226217,166430,160974,162338,166580,158082
226218,235287,157252,235276,95585,96460
226219,198610,199197,198817,198822,199938
226220,166430,166580,166539,166322,158536
226221,162338,160132,161100,57698,59436
226222,198610,199197,198817,198822,273464
226223,123368,166430,166580,166539,236358
226224,208048,206027,206735,158882,161179
226225,265996,166430,272513,265989,272803
226226,166430,166580,166539,166322,214311
226227,132475,336839,128551,129513,337563
226228,288320,289003,157478,235715,166581
226229,166430,166580,166539,166322,214311
226230,124749,123564,124196,337563,336761
226231,234481,236444,234195,31189,224000
226232,361762,361694,361107,361810,360959
226233,162338,160974,161100,159034,236289
226234,293333,292594,293513,129888,293460
226235,160974,161100,156618,158536,162338
226236,160974,162338,158082,161858,161100
226237,156560,161100,234987,236645,162765
226238,352902,353849,351849,166430,166580
226239,276946,277154,277067,277046,277104
226240,162338,160132,161100,207757,157541
226241,299441,300356,300076,299459,298820
226242,157541,162338,160132,161100,159762
226243,337087,337563,336250,338040,337165
226244,224353,224000,203218,224355,296527
226245,158723,206073,206159,161409,157830
226246,285023,59758,337563,337746,337080
226247,357706,357679,158882,286161,286209
226248,124755,123826,124196,123368,141416
226249,96739,95504,95977,96666,96940
226250,108940,108857,108856,161868,108760
226251,76529,76011,75998,73366,70862
226252,199114,198610,198822,198817,198615
226253,361742,361107,361694,362445,362603
226254,202370,202299,202388,202338,209236
226255,276946,198610,199197,198817,198822
226256,283009,198610,199197,198817,107059
226257,284847,284845,283165,284844,285379
226258,62567,286336,336934,336381,337782
226259,224353,198610,199197,198817,198822
226260,160974,162338,158082,161858,161100
226261,166430,166580,166539,166322,214311
226262,162338,160974,161100,159034,159762
226263,198610,199197,198817,198822,199938
226264,198610,199197,198817,283402,198822
226265,237643,234318,236983,227867,234413
226266,198610,336250,286161,198822,96739
226267,159762,162338,160974,161100,156624
226268,337854,337746,336250,336220,337563
226269,30405,32750,32292,32716,31814
226270,300715,123368,166430,166580,166539
226271,49012,337746,47718,48482,48213
226272,207757,208169,235276,206808,207282
226273,158882,338340,336430,337143,337978
226274,198610,199197,198817,198822,199938
226275,198610,199197,198817,198822,199938
226276,271261,270958,271265,271707,265357
226277,195428,195147,195032,195844,62608
226278,118618,118697,119491,119117,30548
226279,337878,338217,338040,337563,337165
226280,166430,166580,166539,166322,214311
226281,286161,284547,286356,284382,285343
226282,107247,107049,123698,107311,123826
226283,206639,234432,235961,236289,205847
226284,160974,162338,158082,161858,161100
226285,160974,162338,158082,161858,161100
226286,198610,199197,198817,198822,341822
226287,160974,162338,161100,166177,159034
226288,123368,95977,140676,124717,141416
226289,160974,205846,224000,273529,207129
226290,199406,199078,198159,198820,198538
226291,284666,284452,286108,283327,285435
226292,336250,337051,336807,162718,337165
226293,31068,29748,30771,31927,31189
226294,236289,127133,129289,123368,236244
226295,166430,160974,162338,166580,158082
226296,224000,224355,224354,108855,224353
226297,286161,276946,284382,286356,31068
226298,166430,166580,166539,166322,214311
226299,214311,234318,236289,236244,236810
226300,123368,141416,124734,124228,140676
226301,162296,111491,159943,162351,159266
226302,198610,199197,198817,198822,199938
226303,63307,63281,63294,166430,237643
226304,284547,284382,284452,284474,285342
226305,157541,162338,160132,161100,159762
226306,162338,161100,198610,199197,198817
226307,273464,272733,272726,272761,271103
226308,124734,123368,141416,124228,124196
226309,123559,124352,123393,123290,124350
226310,96672,95977,236358,336250,337051
226311,326928,327452,327131,327400,327599
226312,166430,166580,166539,166322,214311
226313,285570,285533,198610,198822,199197
226314,199406,199078,198159,198820,198538
226315,337854,337746,336250,336220,337563
226316,353575,351364,352496,352092,352414
226317,160974,161100,160132,159762,158536
226318,206661,207757,202338,202458,285342
226319,108855,288320,288482,124196,288321
226320,159762,70214,70217,157541,162338
226321,224353,224763,203218,224000,225040
226322,283391,283272,213882,277712,283817
226323,182057,181965,184093,181893,183785
226324,205847,206639,206427,207630,336250
226325,198610,336839,199197,198817,198822
226326,166430,166580,166539,166322,214311
226327,160974,161100,166322,166580,166177
226328,270229,271707,272803,266009,272955
226329,160974,162338,158082,161858,161100
226330,161100,159034,160132,158536,156560
226331,270229,271707,162296,300472,298317
226332,157541,162338,160132,161100,159762
226333,162369,157541,160974,159762,161411
226334,160974,161100,285446,162338,284474
226335,160974,161100,162338,160132,159034
226336,198610,199197,118855,118391,198817
226337,198610,199197,198817,198822,199938
226338,121399,121414,121360,121784,121422
226339,160974,161100,198610,336250,199844
226340,245041,166381,324830,313602,324453
226341,31540,106458,285719,284410,123757
226342,159762,160417,300234,271262,283764
226343,121399,121414,121360,121784,121422
226344,162300,159943,234481,236862,234281
226345,161100,160132,159034,123368,162338
226346,160974,162338,158082,161858,161100
226347,124196,128551,124228,123368,123826
226348,224353,224763,203218,224000,225040
226349,224353,224763,203218,224000,225040
226350,198610,199197,198817,198822,199938
226351,159762,161100,8030,9308,9126
226352,159762,129888,129289,129642,129275
226353,272955,198610,199197,198817,272218
226354,108908,108856,108940,108903,108854
226355,162338,160974,161100,159034,159762
226356,48543,48673,49025,47718,47974
226357,202338,202458,202455,202330,202459
226358,224353,285101,128551,129513,129305
226359,166430,166580,166539,166322,214311
226360,337563,337087,338040,224353,198610
226361,96739,95504,95977,96666,158229
226362,58566,57962,58647,58303,57646
226363,161100,160974,162338,160132,236904
226364,162369,198610,199197,157541,198817
226365,199198,31068,30730,30367,31995
226366,30510,32750,30367,30405,31677
226367,31278,31388,31691,30405,32750
226368,283009,284851,162147,330948,285101
226369,270229,272556,214311,271707,337854
226370,162147,48401,337854,162839,337746
226371,337563,338040,336250,338217,336574
226372,270229,272803,266009,272955,271316
226373,336839,218413,337563,217657,336587
226374,166430,166580,166539,166322,214311
226375,123368,124228,124734,141416,124196
226376,273464,272733,272726,272761,271103
226377,199406,199078,198159,198820,198538
226378,162338,160132,161100,156624,162296
226379,128550,128659,129770,128316,129308
226380,207167,205866,206735,199114,207834
226381,162718,160974,158882,159034,203890
226382,198610,199197,198817,198822,199938
226383,166430,166580,166539,166322,214311
226384,270229,271707,30955,32451,157541
226385,235669,236553,234195,233446,234481
226386,214311,337854,337746,336250,336220
226387,159762,166430,158229,166580,166539
226388,160974,162338,158082,161858,161100
226389,273464,156560,272733,272726,272761
226390,160974,162338,158082,161858,161100
226391,162338,160132,161100,161876,286161
226392,293012,198610,199197,293050,293320
226393,326689,326907,326928,277022,276731
226394,118443,237282,118444,236688,236613
226395,289186,288321,123368,288482,124717
226396,199406,199078,166430,198159,166580
226397,234318,236289,198610,199197,198817
226398,211479,224353,157748,216136,198610
226399,160974,162338,158082,161858,161100
226400,337540,198610,336839,199197,198817
226401,166430,237643,166580,166539,166322
226402,160974,162338,158082,161858,161100
226403,298639,300076,300923,300370,300356
226404,123559,123818,124352,123613,124337
226405,235276,236904,286356,202338,285101
226406,159034,158882,162338,162655,162718
226407,224353,224763,203218,224000,225040
226408,285045,285342,284547,284339,48401
226409,337854,337563,336250,96940,123564
226410,224353,224763,203218,224000,225040
226411,284547,283009,286161,285101,283667
226412,128551,129513,129305,129165,129289
226413,236289,141416,124734,124196,157541
226414,162147,284519,289007,285718,289206
226415,161100,353673,284547,286161,236552
226416,298639,300076,300923,300370,300356
226417,128551,233742,157478,348093,108856
226418,128551,124228,124717,129275,124177
226419,96739,95504,95977,96666,96917
226420,199406,199078,198159,198820,198538
226421,160974,161580,161100,157735,156453
226422,118318,118697,119490,283042,285130
226423,160132,159762,162147,70504,157541
226424,124196,123368,160974,159034,124129
226425,124196,128551,123290,124352,123564
226426,108856,289007,108830,157541,162338
226427,337563,284773,162338,283437,320583
226428,160974,162338,158082,161858,161100
226429,198610,199197,198817,198822,199938
226430,166338,156963,162765,156620,159762
226431,224000,224355,224354,224353,224763
226432,162338,160974,161100,159762,159034
226433,160974,162338,158082,161858,161100
226434,299146,300472,300865,207082,299104
226435,166430,166580,166539,166322,214311
226436,272143,234698,123909,336221,96210
226437,124228,141416,124734,124549,123368
226438,292924,331737,293320,292851,293381
226439,166430,160974,162338,166580,158082
226440,292924,293320,292851,293381,292604
226441,166430,166580,166539,166322,214311
226442,198610,199844,199418,198822,199114
226443,198610,336839,236289,199197,198817
226444,198822,199114,198817,198615,199844
226445,224353,198610,199197,198817,202455
226446,242031,241954,242252,243319,242584
226447,198610,199197,198817,198822,199938
226448,198610,199197,198817,198822,199938
226449,234432,234270,236645,236766,166322
226450,160974,162338,158082,161858,161100
226451,199406,199078,198159,84836,198820
226452,270229,272803,266009,272955,271316
226453,166430,160974,162338,166580,158082
226454,159762,157541,162338,160132,161100
226455,270229,271707,215604,216075,215837
226456,161100,161858,162338,160974,156447
226457,224353,224763,203218,224000,225040
226458,160974,162338,161100,166177,159034
226459,160974,162338,158082,161858,161100
226460,123368,124734,124228,124717,336839
226461,285342,284844,284474,286411,283327
226462,162300,159943,162338,160132,161100
226463,124196,123368,123564,276946,124755
226464,96672,95504,96739,132475,96169
226465,166430,166580,166539,166322,214311
226466,292924,285446,293320,292851,293381
226467,207035,207657,206661,206808,207731
226468,161100,161801,162276,157332,162338
226469,202330,202459,202372,202308,202383
226470,199406,199078,166430,198159,166580
226471,236289,336250,236244,337354,234318
226472,118443,118444,160974,162338,158082
226473,166338,156963,162765,156620,159762
226474,283928,286160,285101,286161,283009
226475,224353,206707,236552,237504,237612
226476,161100,162338,198610,198822,199197
226477,224353,205982,208235,224763,361528
226478,95688,96755,96141,97031,96491
226479,162296,298639,300076,123559,159943
226480,300712,272514,272143,198610,198822
226481,236244,96418,207634,96940,236289
226482,298639,300076,300923,300370,300356
226483,160974,128551,161100,160132,130018
226484,224353,224763,203218,224000,225040
226485,270229,272803,266009,272955,271316
226486,161100,87207,87111,233658,162338
226487,96739,95504,95977,96666,286161
226488,198610,199197,198817,198822,199938
226489,160974,162338,158082,161858,161100
226490,161100,198610,199197,198817,15653
226491,199406,199078,198159,160974,162338
226492,87126,87188,285342,285435,286161
226493,198610,199197,198817,198822,199938
226494,162369,284547,337051,336250,128551
226495,198822,199418,124228,124717,198610
226496,202338,202652,202299,202308,202370
226497,236289,233446,336801,198610,199197
226498,162338,161100,159034,160132,157541
226499,234192,237612,236446,236553,236512
226500,198610,199197,198817,198822,199938
226501,157541,162338,160132,161100,159762
226502,160974,161100,162338,160132,159034
226503,155373,155941,272143,234698,123909
226504,214311,288320,288457,288482,288500
226505,160974,162338,156447,156618,161100
226506,123564,124196,123559,124352,124749
226507,203260,209122,118443,209277,95585
226508,270229,272803,266009,272955,271316
226509,160974,162338,158082,161858,161100
226510,124549,123368,124196,124679,124129
226511,141524,140772,140824,140451,140838
226512,304581,304705,303433,304640,303658
226513,162718,159034,161580,157735,158767
226514,224353,224763,203218,224000,225040
226515,59499,224000,273529,224353,202455
226516,337854,337563,336250,234318,333959
226517,199197,198610,199114,199418,198817
226518,337540,336761,336587,236207,235363
226519,162338,160974,161100,160132,159034
226520,166430,237643,166580,166539,166322
226521,237643,234318,236983,227867,234413
226522,160974,161100,156560,183339,181134
226523,157541,162338,160132,161100,159762
226524,205982,208235,209236,205846,207386
226525,199406,199078,270685,273473,198159
226526,198610,199197,198817,198822,199938
226527,285342,285435,284474,284382,286161
226528,336574,337978,336430,337143,158040
226529,300923,300472,300585,298316,298317
226530,160974,162338,158082,161858,161100
226531,156560,160974,166282,160132,161100
226532,166430,160974,162338,166580,158082
226533,198610,124177,199844,199418,198822
226534,235777,236289,236688,214311,276946
226535,338015,336430,337055,333225,336254
226536,35771,33384,33497,33333,36208
226537,161091,158772,212022,216136,198610
226538,283009,30510,337854,107059,236552
226539,337563,337087,338040,336250,337354
226540,159762,157541,162338,160132,161100
226541,270685,273473,271848,271261,273464
226542,198610,199197,198817,198822,199938
226543,284339,337438,327400,336286,271551
226544,338015,336254,337540,336807,337746
226545,83822,84157,84408,336912,333150
226546,337051,336664,336250,336301,336839
226547,286209,284773,284177,286060,162369
226548,160974,162338,158082,161858,161100
226549,199406,336223,236648,337087,199078
226550,198610,199197,198817,198822,199938
226551,166430,166580,166539,166322,214311
226552,166338,156963,162765,156620,159762
226553,273464,283391,236552,272733,272726
226554,160974,162338,158082,161858,161100
226555,198610,199197,198817,198822,202330
226556,234269,166430,237643,166580,166539
226557,166430,166580,166539,166322,214311
226558,160974,162338,158082,161858,161100
226559,95977,199114,199418,198822,15653
226560,123368,124734,124228,198822,198610
226561,156560,161100,162765,159034,159299
226562,156560,199406,199078,161100,162765
226563,198610,199197,198817,198822,199938
226564,233625,198610,199197,198817,198822
226565,160974,162338,161100,159034,158536
226566,337746,162338,161100,336587,123368
226567,286161,285435,284474,284452,96321
226568,160974,162338,158082,161858,161100
226569,161100,160132,162338,156624,157541
226570,198610,199197,198817,198822,199938
226571,216379,198822,216191,215674,199418
226572,162338,160974,161100,159034,160132
226573,198610,199197,198817,236552,198822
226574,283392,166430,283391,166580,158824
226575,324249,324248,325175,323781,325109
226576,157541,162369,16040,16753,15653
226577,166430,166580,166539,166322,214311
226578,236244,236289,236810,236688,234270
226579,157076,157748,285045,283009,283235
226580,314356,313655,313920,314413,293218
226581,224714,225055,234481,234195,236478
226582,198610,199197,198817,198822,199938
226583,160974,162338,158082,161858,161100
226584,203260,205847,149706,206639,208587
226585,198610,336839,199197,198817,198822
226586,194237,194923,95977,195428,194918
226587,159762,233446,237592,234411,235703
226588,211401,212022,214297,211455,213947
226589,156560,161100,162765,159034,159299
226590,277068,198610,199197,198817,198822
226591,198610,15353,199197,186669,14231
226592,298729,299101,96480,300755,299152
226593,289186,288321,288482,288500,288457
226594,198610,199197,198817,277004,198822
226595,270229,271707,298639,300076,300923
226596,224353,224763,203218,224000,225040
226597,166430,166580,211556,166322,166177
226598,198610,199197,198817,198822,199938
226599,271261,224353,224763,203218,224000
226600,162296,159943,162351,159266,161801
226601,83556,84061,84157,84363,83439
226602,160974,161100,158536,160132,159762
226603,270685,273473,271848,271261,273464
226604,123368,166430,160974,276946,162338
226605,96739,198822,198610,336574,337563
226606,123368,141416,124177,124734,124196
226607,337438,336286,337440,124228,336223
226608,224353,96739,336839,96917,337563
226609,118435,118514,352837,352750,352902
226610,162338,160974,161100,159034,289186
226611,124177,124228,124751,123368,128551
226612,161580,264578,297802,314875,162663
226613,220042,220247,220036,220179,224975
226614,284382,284547,285524,58566,58284
226615,160974,128551,161100,162321,162369
226616,202381,202388,298639,300076,111491
226617,160974,162338,158082,161858,161100
226618,199078,199394,198659,235383,123368
226619,272218,299463,300472,271770,272955
226620,160132,162338,162300,159943,156624
226621,159266,352902,199406,284773,336223
226622,166430,237643,166580,166539,166322
226623,198610,199844,199418,198822,199114
226624,162338,160974,161100,159034,285342
226625,108855,289186,288321,288482,292899
226626,59131,58333,59590,57475,58643
226627,208071,124196,207282,141416,123368
226628,162718,160974,158882,159034,157015
226629,42681,42737,42960,60245,42430
226630,161100,162338,160132,157541,159034
226631,285045,283009,283235,284547,284339
226632,293531,283009,293320,336254,337051
226633,160974,162338,158082,161858,161100
226634,198610,199844,199418,198822,199114
226635,166430,166580,166539,166322,214311
226636,124228,141416,202338,124196,124755
226637,225055,224000,225041,166430,224353
226638,160974,162338,158082,161858,161100
226639,158882,160974,141027,141001,361107
226640,198610,199197,198817,15653,198822
226641,202675,202676,202701,337563,338217
226642,48401,198610,199197,198817,198822
226643,132475,157332,133287,132650,133254
226644,284547,286161,285435,284474,284452
226645,265994,266007,289186,288321,337563
226646,108855,198610,199197,108853,108854
226647,198610,199197,198817,198822,199938
226648,285808,285570,283215,352837,352901
226649,160974,162338,158082,161858,161100
226650,57964,57721,57698,70195,58373
226651,224353,336430,336250,337143,336574
226652,270229,271707,348135,224353,337441
226653,166430,166580,166539,166322,214311
226654,198610,199197,198817,337854,198822
226655,141416,123368,124177,123756,124228
226656,299459,300470,299441,301011,300356
226657,124196,199198,124228,208235,123368
226658,198610,199197,198817,198822,199938
226659,162338,161100,140216,140320,140443
226660,284547,186819,118855,206661,119291
226661,352750,352264,352902,354086,351884
226662,160225,160226,161439,161065,157339
226663,160974,162338,158082,161858,161100
226664,300923,301011,300472,62465,298317
226665,198610,198822,216379,199197,198817
226666,156622,293218,292551,292689,160131
226667,160974,162338,158082,161858,161100
226668,157076,161411,160974,96739,95504
226669,236289,198610,199197,198817,198822
226670,70676,70673,70677,70679,70682
226671,96103,199406,97614,96321,97567
226672,161100,160132,160974,156624,162338
226673,272143,234698,123909,336221,96210
226674,202355,207487,208981,202320,202381
226675,160974,161100,162338,158082,161858
226676,270229,272803,266009,272955,271316
226677,162369,337563,337746,337080,157541
226678,313006,31068,30367,31995,32510
226679,118443,128551,129513,118444,129305
226680,128551,129513,239111,239636,129305
226681,338015,107127,308504,336430,337055
226682,224353,224763,203218,224000,225040
226683,198610,199844,199418,198822,199114
226684,123368,124717,124755,141416,123757
226685,285342,285435,286161,284474,284396
226686,198610,199197,198817,198822,199938
226687,162338,182206,283009,284547,161100
226688,87127,157541,162338,160132,87193
226689,289186,288321,288482,288500,288457
226690,198610,199197,198817,337854,198822
226691,160974,162338,158082,161858,161100
226692,124228,107049,160132,124751,161100
226693,198610,199197,198817,198822,199938
226694,285921,337854,337746,283391,336250
226695,292899,293389,338217,293050,292633
226696,285342,285435,286161,199198,162839
226697,159465,158040,159875,156603,211723
226698,214311,271707,160096,216379,216191
226699,298639,299441,300356,299459,300076
226700,198610,199844,199418,198822,199114
226701,162718,160974,158882,159034,124228
226702,123368,141416,124228,124734,140676
226703,336250,337051,337354,338164,336807
226704,166284,160974,166177,166338,166282
226705,285023,59758,330894,256433,331912
226706,283009,337051,336250,31068,30726
226707,186091,186158,186171,186086,186089
226708,198610,199197,198817,198822,199938
226709,161100,158536,162338,160974,158229
226710,202330,202459,202372,202308,202383
226711,206090,208071,65554,66326,206211
226712,162338,160132,161100,156624,162296
226713,198610,199197,198817,198822,199938
226714,160974,162338,158082,161858,161100
226715,123564,124196,123559,124749,123290
226716,162006,207797,161602,159582,158723
226717,309499,309400,214311,309396,309401
226718,198610,199197,198817,162296,198822
226719,224353,118443,337854,118444,337746
226720,118443,352902,337854,118444,337746
226721,336250,234443,124196,199197,198610
226722,330894,256433,331912,42510,330963
226723,208235,208169,206735,207282,31068
226724,161100,160132,224763,160974,156624
226725,166430,166580,166539,166322,214311
226726,158882,166430,160974,162338,166580
226727,206808,207757,206639,207035,207834
226728,161100,166177,202299,202383,202652
226729,63304,63308,63295,63294,63297
226730,235276,236904,30164,166430,31632
226731,270229,234978,166338,272803,234413
226732,255741,254388,202330,183876,254854
226733,198610,199197,198817,198822,207720
226734,236244,236552,236289,236527,228275
226735,337563,129888,198610,199197,198817
226736,166430,237643,166580,166539,166322
226737,336450,337156,337746,162765,337438
226738,140216,140320,140443,140607,140574
226739,123368,141416,124177,124734,292924
